id,name,host_id,host_name,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,number_of_reviews_l30d,calculated_host_listings_count,availability_365,review_scores_rating
2644110,Modern 2 Level Loft in East Van,9060366,Marc,49.28545,-123.06435,Entire home/apt,$113.00,6,22,2018-10-27,0,1,0,4.86
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Breanna,49.28044,-123.12496,Entire home/apt,$145.00,1,363,2023-03-10,4,1,41,4.73
2658803,"266  -2 bedroom /sleeps 4 ""The Electra"" Downtown",600607,Martello,49.28169,-123.12628,Entire home/apt,$104.00,30,19,2021-12-20,0,36,0,4.53
2669445,Laneway Home with a view,13664708,De,49.27109,-123.2088,Entire home/apt,$70.00,30,11,2022-05-31,0,1,287,4.73
2672380,Amazing neighbourhood!,13682119,Stephanie,49.24801,-123.1883,Entire home/apt,$475.00,5,12,2022-08-20,0,1,46,4.83
2675179,Stroll to Granville Island from a Modern Kitsilano House,11742636,Adrianne,49.27512,-123.15131,Entire home/apt,$550.00,30,99,2023-02-06,0,1,318,4.95
2710628,East Vancouver character home near Transit,7107927,Guy And Alex,49.2652315,-123.0356522,Private room,$124.00,3,0,,0,1,326,
2728122,"1 bedroom modern furnishing, cozy, & the view!",162896,Vanessa,49.26872,-123.15201,Entire home/apt,$82.00,30,261,2023-01-02,0,2,30,4.86
2730555,Explore Vancouver in a Beautiful Trendy Townhouse,7677061,Luca,49.26536,-123.09943,Entire home/apt,$195.00,3,117,2023-02-22,1,1,77,4.93
2764812,Your Alternative to a 5 Star Hotel.,63434,Jan,49.27992,-123.12658,Entire home/apt,$221.00,3,149,2023-03-09,7,1,202,4.86
2812038,Vancouver 2 bd trendy Main street,5213892,Heidi,49.25665,-123.10039,Entire home/apt,$249.00,1,192,2022-11-18,0,1,50,4.92
2836478,"Water Views Downtown, Vancouver, BC",5517192,Fahrah,49.27293,-123.12547,Entire home/apt,$132.00,90,3,2014-07-30,0,1,0,5
2847310,Unique Loft in the Heart of Gastown,6576530,Jozi,49.28247,-123.10342,Entire home/apt,$231.00,2,405,2023-03-08,4,1,181,4.95
2876573,Breathtaking Mountain & Water Views,52926,Shohreh,49.28945,-123.12665,Entire home/apt,$165.00,30,0,,0,1,97,
2944104,Luxury Modern Apartment at Yaletown,7338933,Sadiq,49.27795,-123.11734,Entire home/apt,$93.00,30,98,2023-02-18,1,3,152,4.64
2958786,Funky Downtown Room in the West End,2796877,Sarah,49.29314,-123.13535,Private room,$120.00,2,378,2023-02-28,1,1,0,4.79
2966088,Beautiful 3 BR Fully Furnished Home,64891,David,49.247898,-123.082802,Entire home/apt,$209.00,30,53,2022-12-17,0,2,325,4.72
2985232,Luxury Point Grey Home,15222656,Miriam,49.26338,-123.18966,Entire home/apt,$240.00,14,9,2022-06-30,0,1,43,4.89
2988185,105 GOOD VALUE 2 BEDROOM in Quiet Westend,600607,Martello,49.28884,-123.13288,Entire home/apt,$108.00,30,5,2022-07-06,0,36,0,4.8
2988465,116 1 Bedrm + Office,600607,Martello,49.28748,-123.1289,Entire home/apt,$87.00,30,7,2022-10-25,0,36,0,5
2997414,Bright and Modern 2BR in the heart of Vancouver!,6764900,Matt,49.27629,-123.09888,Entire home/apt,$179.00,30,7,2023-01-22,0,1,0,4.86
3018758,Cozy family home. Kids welcome!,15382258,Jamala,49.28006,-123.05409,Entire home/apt,$225.00,3,2,2015-08-09,0,1,0,5
3040736,130 1 Bedroom Bright Corner Suite,600607,Martello,49.2796,-123.12152,Entire home/apt,$83.00,32,0,,0,36,0,
3051470,Crosstown Master Bedroom Downtown Vancouver,15535422,Anthony,49.27959,-123.10851,Private room,$113.00,1,198,2023-03-05,4,2,123,4.54
3068198,Beautiful Apartment in Vancouver's Kitsilano,6810893,Jeremy,49.26682,-123.15312,Entire home/apt,$119.00,4,1,2017-07-24,0,1,0,5
3093219,Minutes to Jericho Beach & Downtown Vancouver,15731413,Heather,49.2669,-123.18107,Entire home/apt,$425.00,2,18,2022-09-05,0,1,4,5
3100878,STYLISH SUITE w/ Pool/Sauna/Hottub/Gym EXCELLENT $,13651030,Kirthi,49.27622,-123.12585,Entire home/apt,$115.00,30,1,2019-09-02,0,1,224,5
3102120,D2 - Upscale Stylish 1 BR,30899,Rami,49.28363,-123.11777,Entire home/apt,$99.00,90,13,2022-05-14,0,28,203,4.45
3124378,140 1 Bedroom with 180 degree view,600607,Martello,49.27511,-123.12679,Entire home/apt,$80.00,31,5,2018-10-14,0,36,0,5
3130486,Beautiful Mount Pleasant Loft,15897416,Matthew,49.26731,-123.09774,Entire home/apt,$285.00,4,106,2022-11-26,0,2,0,4.82
3138351,Deluxe Minimalist Double Bedroom,4261957,Donna,49.24187,-123.03668,Private room,$50.00,30,41,2022-11-06,0,2,221,4.66
3142563,"New suite in Kits, total privacy/spacious/quiet",10216651,Yi,49.26366,-123.18138,Entire home/apt,$124.00,1,125,2023-03-13,9,2,51,4.88
3158555,1BD Garden Suite in East Village,16027783,Andrea,49.2785,-123.05217,Entire home/apt,$80.00,2,194,2023-02-23,2,1,20,4.82
3158923,Family Friendly Accessible East Van Home,16029441,Annelie,49.26802,-123.07374,Entire home/apt,$146.00,2,0,,0,1,0,
3168686,Beautiful Loft w/Balcony | New Reno | 2-levels,1522256,Natalia,49.2839,-123.10111,Entire home/apt,$275.00,2,51,2023-01-01,0,2,0,4.7
3177610,"A Luxurious Downtown Urban Oasis with Parking, Awaits You.",8696545,S,49.27914,-123.12016,Entire home/apt,$300.00,30,24,2022-09-21,0,2,164,4.96
3183304,Stylish Minimalist Double Bedroom,4261957,Donna,49.24348,-123.03844,Private room,$40.00,30,47,2022-08-23,0,2,230,4.6
3208972,"Central Vancouver coach house: private, clean, zen",16258338,Monet/Mara,49.22975,-123.09291,Entire home/apt,$131.00,3,55,2022-08-01,0,1,73,4.76
3215295,Cozy modern suite near Main St (min stay 30 days),15434388,Florence,49.2498,-123.10378,Entire home/apt,$110.00,30,51,2022-10-31,0,1,258,4.86
3230030,147 VIEW 1 Bedroom in Coal Harbour,600607,Martello,49.28875,-123.12417,Entire home/apt,$90.00,30,5,2022-07-10,0,36,0,5
3230315,161 1 Bedroom COAL HARBOUR SEAWALL,600607,Martello,49.28886,-123.12616,Entire home/apt,$90.00,30,3,2022-02-01,0,36,0,4.67
3239463,Best Waterfront View in Vancouver! 2Br & Parking,16390493,Esperanza,49.27359,-123.10051,Entire home/apt,$150.00,30,6,2022-03-31,0,1,42,4.83
3241017,Modern Downtown Park View Condo!,834713,Cory,49.2782,-123.10575,Entire home/apt,$136.00,3,133,2023-03-04,3,1,4,4.94
3248971,"175 Studio at ""The Lions""",600607,Martello,49.28719,-123.12856,Entire home/apt,$80.00,30,2,2021-03-02,0,36,0,5
3258141,"Bright ocean view home, 1 block from beach",2805581,Alexandra,49.27197,-123.17999,Entire home/apt,$457.00,7,5,2018-08-12,0,1,0,4.4
3302983,228 Studio West Georgia Street VIEW,600607,Martello,49.29004,-123.12665,Entire home/apt,$77.00,60,1,2018-05-20,0,36,0,5
3309313,Level | Two Bedroom Suite | Luxe Amenities,2502595,Level Hotels And Furnished Suites,49.27899,-123.12156,Entire home/apt,$220.00,30,2,2016-12-05,0,41,364,4
3331054,"studio apartment, not large .",16816923,Jamie,49.28488,-123.02993,Entire home/apt,$79.00,30,92,2023-03-11,1,1,193,4.82
3342823,"Trendy Kitsilano Condo Steps from Shops,Beach,Pool",6016566,Chris,49.26769549,-123.1529797,Entire home/apt,$304.00,2,103,2022-10-22,0,1,305,4.53
3352591,Furnished ShortTerm Executive Suite,16916620,Damien,49.23656,-123.02782,Entire home/apt,$137.00,30,0,,0,1,242,
3379799,Beautiful character Kitsilano home,1378713,Stephenie,49.26215,-123.1803,Entire home/apt,$560.00,5,5,2019-08-05,0,1,0,5
3379810,Great East Van home for Families!,17050589,Bethan,49.27402,-123.054,Entire home/apt,$250.00,3,8,2022-08-09,0,1,0,5
3415750,Character Studio.Great DT location.,74245,Salim,49.28374,-123.12267,Entire home/apt,$95.00,30,101,2023-01-05,0,1,342,4.67
3425973,"KITS POINT, Bamboo Garden by the Sea",16643587,Isabella,49.27523,-123.1524,Entire home/apt,$200.00,7,16,2023-01-18,0,1,0,4.63
3430102,Stunning Vancouver Mountain Views,1574553,Michelle,49.23322,-123.02764,Private room,$50.00,4,4,2014-08-31,0,2,0,5
3458717,"3 bedrooms, 3.5 bathrooms on 3 levels near beach",17432096,Jack,49.26867,-123.16656,Entire home/apt,$349.00,1,108,2023-02-21,3,3,209,4.75
3479638,EAST View- Steps to 29Ave SKYTRAIN Bright & Clean,653436,Pirike,49.24559,-123.04974,Private room,$40.00,30,23,2023-02-03,0,5,89,4.43
3534949,Upstairs in beautiful Pt Grey Vancouver,7465731,Brian,49.25782,-123.20131,Private room,$126.00,3,95,2022-10-15,0,2,11,4.75
3563108,Strathcona Eclectic Modern Studio,17940097,Sue,49.27928,-123.07949,Private room,$99.00,2,411,2023-02-06,0,1,194,4.84
3577737,Garden Level Private Suite,3919782,Alan & Peggy,49.27021,-123.03816,Entire home/apt,$125.00,1,204,2023-01-20,0,1,0,4.73
3594666,* Beautiful + Trendy 2 Bedroom Central Vancouver *,1200456,Nala,49.27656,-123.11813,Entire home/apt,$458.00,30,12,2018-10-12,0,6,364,4.42
3621849,Waterfront  Home in the CITY!,14989962,Owais,49.29169,-123.05097,Entire home/apt,$457.00,1,98,2023-03-12,10,2,182,4.74
3629071,Private Garden Suite on the Drive,13871489,Doug & Herb,49.27198,-123.0681,Entire home/apt,$130.00,1,643,2023-02-26,4,1,53,4.92
3638973,Park View. Spacious Bright @ 29Ave Skytrain,653436,Pirike,49.24389,-123.0485,Private room,$68.00,30,23,2022-10-31,0,5,242,4.26
3678827,2-Bed Exec in heart of Yaletown,8564585,Perry,49.27514,-123.12373,Entire home/apt,$380.00,90,0,,0,1,362,
3678989,Kriszta's Lovely Little Hideaway,6602654,Kriszta,49.27166,-123.06616,Entire home/apt,$110.00,3,310,2023-03-11,4,1,111,4.74
3679016,Charming Cozy Condo Commercial Dr Licence#20159722,18696230,Deborah,49.27412,-123.07405,Entire home/apt,$117.00,3,97,2020-03-02,0,1,0,4.97
3742414,Luxurious New 2-BR Laneway House,18775596,Emily,49.26013,-123.1891,Entire home/apt,$240.00,2,176,2023-03-13,2,1,210,4.69
3752363,Prime Kits 2 Bed w Priv Terrace & HOT TUB,4292086,Anne,49.26874,-123.14562,Entire home/apt,$225.00,30,17,2022-08-12,0,14,332,4.82
3766620,Large apt. with great Patio in Kits,5187640,Max,49.26268,-123.14881,Entire home/apt,$180.00,7,32,2017-09-17,0,1,0,4.41
3784311,"""Comfortable,  Relaxing Garden Level home 4 beds?€?",52118,Liliana,49.2493,-123.10796,Private room,$275.00,3,103,2023-01-16,0,2,290,4.76
3803319,Family home in Mount Pleasant,12242749,Julianne,49.25725,-123.08369,Entire home/apt,$199.00,4,64,2021-07-04,0,1,0,4.83
3811719,"135 ""The Pointe""  view",600607,Martello,49.28873,-123.12582,Entire home/apt,$87.00,31,2,2022-10-16,0,36,27,5
3812348,"Cosy room near scenic park, pvt BR",16794128,Catherine,49.2357,-123.10428,Private room,$80.00,3,721,2023-03-13,4,1,114,4.92
3829365,Private Garden space on the drive.,19709041,Jason,49.26998,-123.06769,Entire home/apt,$95.00,1,599,2023-02-20,1,1,95,4.8
3857478,Downtown Vancouver No Car Required,19900361,Billingtons,49.2852,-123.13391,Entire home/apt,$143.00,30,192,2022-10-28,0,1,109,4.85
3859085,Perfect Find for Solo Traveler!,19854208,Helen,49.26037,-123.10503,Private room,$90.00,3,420,2023-03-12,5,1,200,4.98
3902807,Exceptional Townhouse in Kitsilano,20209434,Melanie,49.2649,-123.16641,Entire home/apt,$395.00,30,0,,0,1,0,
3971726,Best of Downtown-New 1Br&Parking,7078078,Carina,49.28169,-123.11802,Entire home/apt,$98.00,30,214,2020-03-24,0,1,0,4.92
3994011,202-Deluxe Studio by Stanley Park,600607,Martello,49.29236,-123.13936,Entire home/apt,$80.00,30,11,2022-02-20,0,36,0,4.82
4054111,"Super Spacious, Central Apartment with a Stylish Vibe.",504609,Mark,49.25886,-123.10898,Entire home/apt,$266.00,2,216,2023-02-23,2,1,201,4.96
4075378,"Relax, Enjoy and Stay @ MYPlace",21136663,Chris,49.27399,-123.12399,Entire home/apt,$120.00,30,105,2022-10-16,0,1,316,4.66
4104870,Vineyard Suite @ Grandview House,21294269,Robert,49.2721405,-123.0705261,Entire home/apt,$115.00,5,93,2023-01-21,0,3,304,4.71
4118193,"VANCOUVER, CANADA; WORLDMARK VANCOUVER",85132,Sanford,49.28063,-123.12652,Entire home/apt,$549.00,1,0,,0,1,365,
4120301,D64 - 2 br downtown luxury suite,30899,Rami,49.27949,-123.10711,Entire home/apt,$169.00,30,18,2022-11-13,0,28,364,4.39
4121741,Charming farm suite in Van City,21382909,Telf,49.22539,-123.17667,Entire home/apt,$105.00,1,301,2023-02-19,4,1,68,4.68
4137579,"Charming Suite In Historic Grandview Woodland""",5059240,Dorothy D.,49.27585,-123.06803,Entire home/apt,$191.00,3,115,2022-09-04,0,1,300,4.85
4145030,Luxury Private room w/ Private Bath,1200456,Nala,49.22826,-123.03193,Private room,$140.00,2,29,2022-09-08,0,6,365,4.48
4179637,Private Room with Ensuite Bathroom,21683172,Jim,49.27429,-123.12966,Private room,$85.00,2,21,2023-03-07,5,2,8,4.95
4225233,"Heart of Downtown by Robson/Burrard, parking!",5255749,Amy,49.28409,-123.12462,Entire home/apt,$128.00,30,63,2022-10-22,0,1,147,4.84
4244379,"CHIC DOWNTOWN w/ NESPRESSO, PARKING",81486161,Katie,49.28109,-123.10671,Entire home/apt,$190.00,2,396,2023-02-26,2,1,226,4.87
4256725,East Village One Bedroom Garden Suite,22089242,Alicia,49.28675,-123.04766,Entire home/apt,$120.00,3,34,2023-03-05,2,1,87,4.91
4278512,"Spacious 2 bed, 2 bath. Downtown Central Location",10099315,Ryan,49.27911,-123.10949,Entire home/apt,$400.00,3,56,2022-10-09,0,1,0,4.86
4318059,Yaletown High-Rise Studio Overlooking BC Place,3131518,Andi,49.27707,-123.11507,Entire home/apt,$200.00,182,21,2020-03-18,0,2,256,4.95
4348412,Kitsilano Garden level cozy Suite,21966373,Emily,49.2669,-123.16656,Entire home/apt,$140.00,3,341,2020-11-23,0,1,0,4.86
4351464,Private Hotel-Style Room & Bath Downtown Yaletown,21683172,Jim,49.27334,-123.12764,Private room,$101.00,2,203,2023-03-01,4,2,15,4.97
4377155,Cozy Family Friendly House - 3 bed+ den,4132464,Jenny,49.25595,-123.07807,Entire home/apt,$156.00,5,38,2019-07-23,0,1,0,4.87
4395511,PVT ROOM#1 w/PRIVATE entrance in NEW HOME,9085924,Gerry,49.23695,-123.03251,Private room,$70.00,4,285,2023-02-17,1,3,186,4.82
4404431,"3 bed, 2.5 bath - modern, central",22863551,Brian,49.26184,-123.14763,Entire home/apt,$495.00,5,13,2018-08-27,0,1,0,5
4418911,1 Bedroom Apartment on Kitsilano Beach,65699,Aneesa,49.27351,-123.15035,Entire home/apt,$140.00,28,31,2022-10-24,0,1,0,4.9
4447077,Modern Comfy Convenient Location,2968730,Anna,49.27403,-123.09921,Entire home/apt,$175.00,4,83,2022-10-26,0,1,15,4.82
4465068,Kits Point Heritage House,22313196,Joanne,49.27487,-123.14964,Entire home/apt,$675.00,1,12,2022-11-28,0,1,80,5
4465400,Beautiful home in Vancouver,23168796,Oliver & Ashleigh,49.27315,-123.16093,Entire home/apt,$600.00,4,42,2022-12-31,0,1,0,4.98
4493377,Along the Garden Path,23307558,Lorna,49.26137,-123.16982,Entire home/apt,$155.00,30,113,2023-02-28,1,1,176,4.85
4568364,Spacious 2-bedrooms in West Point Grey,23681660,Tal & Avital,49.26424,-123.20055,Entire home/apt,$156.00,2,271,2023-03-11,4,1,236,4.75
4588807,Modern Condo Living,23786249,Aaron & Anna,49.27186,-123.10121,Private room,$225.00,30,73,2021-11-04,0,2,364,4.88
4624838,Private top floor of lovely craftsman home,23953859,Dave,49.26041,-123.09035,Private room,$88.00,5,221,2023-02-13,1,2,35,4.75
4630113,Immaculate 1br Walk-Up Corner Unit,9146752,Liddie,49.2346,-123.02652,Entire home/apt,$100.00,35,16,2021-08-16,0,1,39,5
4637856,Luxury Townhouse w/ Private Rooftop Patio,24013072,Johanna,49.28111,-123.07293,Entire home/apt,$110.00,30,9,2021-10-03,0,1,72,5
4659229,StudioSweet,22208656,Richard,49.25107,-123.1025,Entire home/apt,$105.00,4,164,2023-01-06,0,1,196,4.71
4679955,Arbutus Garden Suite,14254168,Braden,49.26329,-123.18427,Entire home/apt,$250.00,31,83,2020-07-31,0,1,47,4.88
4699429,Gorgeous New House Bedroom A,7940236,Renee,49.24808,-123.03588,Private room,$65.00,31,5,2019-04-28,0,5,165,4.8
4701041,Gorgeous New House Bedroom B,7940236,Renee,49.24869,-123.03572,Private room,$65.00,31,2,2018-09-30,0,5,169,4.5
4701190,Gorgeous New House 2 Bedroom Suite,7940236,Renee,49.24961,-123.03755,Entire home/apt,$130.00,31,11,2023-02-22,1,5,165,4.82
4747128,"Sunset Beach Apt, Amazing Ocean Views & Amenities",41526,Eddie,49.27469,-123.13217,Entire home/apt,$336.00,4,131,2023-02-23,1,1,155,4.96
4763948,Casa Fina Cove - Private Basement Suite,24133365,Kris,49.25365,-123.08689,Entire home/apt,$116.00,1,137,2023-03-09,8,1,319,4.73
4787924,Trout Lake Urban Coach House,24681577,Irene,49.25244,-123.0623,Entire home/apt,$85.00,30,154,2023-02-11,0,1,61,4.92
4849995,W1 - Waterfront Yaletown Condo with City & Water Views,21783759,Viviena,49.27147,-123.12661,Entire home/apt,$400.00,30,16,2020-10-14,0,8,280,5
4856515,A Sunny Suite Up Main,24738659,Katrina,49.24027,-123.10221,Private room,$68.00,2,56,2023-02-06,0,4,202,4.57
4888430,Elegant Private Suite off Broadway,25151201,Nicole,49.261467,-123.082291,Entire home/apt,$98.00,3,471,2023-03-06,5,1,59,4.93
4924996,Well Furnished Character Home,10237955,Derrick,49.27517,-123.06581,Entire home/apt,$457.00,6,15,2019-09-29,0,2,311,4.73
4942126,Granville Isl water/pastoral view,25470676,Patricia,49.26616,-123.12985,Private room,$95.00,3,125,2023-02-11,0,2,12,4.94
4995055,Bright & Light Main St. Garden Suite,3959207,Rob & Kea,49.24531,-123.09533,Entire home/apt,$82.00,14,51,2023-02-03,0,2,71,4.86
5005722,Spacious Character in Point Grey,25813717,Alison,49.25965,-123.20512,Entire home/apt,$411.00,4,129,2022-10-23,0,1,318,4.89
5007196,Crosstown Bedroom Downtown Vancouver,15535422,Anthony,49.27948,-123.10862,Private room,$100.00,1,275,2023-03-10,7,2,92,4.54
5040320,Gorgeous 1-Bdr ?€? Walk Everywhere!,179396,Lili,49.27993,-123.1263,Entire home/apt,$138.00,30,107,2022-11-30,0,4,30,4.95
5089343,Vancouver SUPER location view 1-bedroom suite.,1368497,Kathy,49.28165,-123.12841,Private room,"$2,000.00",2,73,2018-08-27,0,1,0,4.97
5154272,O1 - High Rise Yaletown Condo with City and Park Views,21783759,Viviena,49.27508,-123.12388,Entire home/apt,$130.00,30,14,2022-10-09,0,8,300,4.93
5240570,Downtown Modern Davie Street Studio,4795850,Nolan &  Michelle Musey,49.27814,-123.12948,Entire home/apt,$83.00,30,75,2022-09-30,0,1,256,4.72
5261845,Private Master bedroom in a luxury Yaletown condo,8696545,S,49.27763,-123.12007,Private room,$130.00,30,8,2020-02-26,0,2,71,5
5278749,Main Street Apartment,27325928,Sam,49.2644,-123.09873,Entire home/apt,$80.00,2,92,2019-09-02,0,1,0,4.91
5315811,"Bright, fully furnished suite",4217281,Jennifer,49.25872,-123.12185,Private room,$75.00,30,6,2020-08-31,0,3,253,4.5
5347437,1 Bedroom 1 Den free Parking SPA with A/C Downtown,27713683,Shania,49.28045,-123.10871,Entire home/apt,$163.00,2,253,2023-02-03,0,2,213,4.4
5391067,Artistic Space Close to Gastown,22720879,Brian,49.28287,-123.09425,Entire home/apt,$80.00,2,50,2019-11-17,0,1,0,4.66
5415806,Modern One bedroom Den Spa free parking long stay,27713683,Shania,49.27841,-123.10815,Entire home/apt,$110.00,5,5,2023-02-26,1,2,93,4
5423637,Gorgeous City Views from a Relaxed Apartment,23977001,Emma,49.2827,-123.1241,Entire home/apt,$165.00,30,70,2022-05-28,0,12,212,4.89
5439203,CENTRAL DOWNTOWN YALETOWN VANCOUVER + PARKING,9809769,West Coast Rental,49.27638,-123.12394,Entire home/apt,$118.00,30,162,2023-01-21,0,3,315,4.91
5459210,A Mount Pleasant Gem,21614195,Julia,49.25853,-123.08005,Entire home/apt,$130.00,10,10,2019-08-17,0,1,0,4.6
5471844,"Large, Modern & Private Space",28381470,Nia,49.24731,-123.08777,Entire home/apt,$110.00,2,863,2023-03-05,6,1,156,4.92
5480529,??????3BR/2BA AMAZING VIEW LUXURY DOWNTOWN PENTHOUSE??????,1694605,Gina,49.28713989,-123.1257629,Entire home/apt,$385.00,30,37,2022-11-30,0,1,364,4.97
5482135,Cozy & Central 3BRD Home near Train,7155253,Karin,49.24243,-123.04059,Entire home/apt,$141.00,3,262,2023-03-05,4,1,55,4.67
5490474,Two Bedrooms in Basement (Kits) - close to Beach,28469375,Geraldine,49.27105,-123.18246,Entire home/apt,$150.00,30,88,2023-01-07,0,2,109,4.76
5571829,Downtown Vancouver Studio,4842154,Brenda,49.27832,-123.12109,Entire home/apt,$109.00,30,32,2023-01-03,0,1,34,5
5602997,Beautiful 2-bd Modern home,28884211,Kathy,49.27549,-123.06406,Entire home/apt,$200.00,2,260,2023-02-20,1,1,58,4.95
5631903,Comfy Garden Suite Near VGH & Children?€?s Hospital,3588418,Tanja,49.24942,-123.12413,Entire home/apt,$150.00,3,203,2023-02-24,2,1,89,4.83
5638429,Executive Apartment - YALETOWN,29221250,Larry,49.27899,-123.11768,Entire home/apt,$129.00,30,61,2017-10-30,0,2,268,4.87
5642121,"Modern, Urban Commercial Drive Home",214986,Ardene,49.26914,-123.05684,Entire home/apt,$132.00,1,360,2023-03-04,6,1,75,4.83
5649604,"Spacious, quiet Air BnB in the heart of Vancouver!",29278205,Matthew,49.27694,-123.06243,Entire home/apt,$249.00,3,85,2022-03-06,0,1,14,4.83
5670706,Cozy one bedroom in coal harbour.,29400167,Christine,49.28722,-123.12588,Entire home/apt,$139.00,360,28,2017-12-23,0,1,119,4.93
5747556,The Mosaic Suite@ Grandview House,21294269,Robert,49.27213669,-123.0702362,Entire home/apt,$105.00,5,98,2023-03-03,1,3,326,4.72
5759976,Modern Condo on Keefer Street (Downtown/Chinatown),4408084,Alea,49.27851,-123.09941,Entire home/apt,$125.00,4,39,2018-09-23,0,1,0,4.87
5761885,"Bright, convenient studio",17378930,Leah,49.28512,-123.05801,Entire home/apt,$60.00,85,1,2015-08-01,0,1,0,5
5795871,150 One Bedroom at the Wall Centre,600607,Martello,49.28084,-123.12598,Entire home/apt,$80.00,30,8,2023-01-31,0,36,0,5
5814747,"Modern Guesthouse Suite, 5 min walk to Skytrain",7202395,Louis,49.24554,-123.05089,Entire home/apt,$80.00,3,298,2023-03-10,4,1,49,4.91
5857194,East Vancouver Two Level View Loft,30411393,Patrick,49.28669,-123.06221,Entire home/apt,$214.00,2,491,2022-10-01,0,1,293,4.74
5877217,Renovated 1 Bedroom w Den Downtown,16152564,Anthony,49.28941,-123.12908,Entire home/apt,$120.00,30,27,2022-10-19,0,1,185,4.88
5881530,Private. Trendy Neighbourhood. Sleeps 5.,1611007,Peter And Andria,49.27675,-123.06537,Entire home/apt,$144.00,2,358,2023-02-20,1,1,166,4.93
5919984,C1 - Luxurious Waterfront Mid Century Modern + Den,21783759,Viviena,49.27555,-123.11307,Entire home/apt,$150.00,30,1,2022-05-01,0,8,123,5
5961772,Contemporary Yaletown 1 bedroom,20071422,Luc,49.27818,-123.13048,Entire home/apt,$250.00,270,0,,0,1,0,
